request_id,orig_id,rq_time,start,end,routing_behavior_group,tt_adjustment
5795,pv_12_7938,46197.21,35708,39652,0,det_1
5796,pv_12_9919_0,46198.82,21128,15882,0,det_1
5797,pv_12_11568_0,46199.21,40382,19742,1,det_1.1
5798,pv_12_9361_1,46204.49,39108,17972,0,det_1
5799,pv_12_5232_1,46207.68,41904,3148,0,det_1
5800,pv_12_11912_1,46208.21,31082,19616,1,det_1.1
5801,pv_12_5591,46212.38,37054,23980,0,det_1
5802,pv_12_1127,46215.06,17818,28268,0,det_1
5803,pv_12_11948,46218.27,10978,24594,0,det_1
5804,pv_12_6836,46219.28,13318,7308,0,det_1
5805,pv_12_10366,46221.52,17792,846,0,det_1
5806,pv_12_6364,46223.67,28918,600,0,det_1
5807,pv_12_6005_0,46225.17,9332,3610,0,det_1
5808,pv_12_1659_0,46227.01,20190,26480,0,det_1
5809,pv_12_6718_0,46235.37,27976,39350,0,det_1
5810,pv_12_509_1,46246.9,31980,3644,0,det_1
5812,pv_12_9054,46259.4,31480,30386,0,det_1
5811,pv_12_12976_0,46259.4,23914,32122,1,det_1.1
5813,pv_12_5639,46265.31,41824,22860,1,det_1.1
5814,pv_12_2991_1,46266.28,12768,1782,0,det_1
5815,pv_12_5750,46271.41,17132,20682,0,det_1
5816,pv_12_273_0,46271.41,41566,2268,1,det_1.1
5817,pv_12_6936_0,46272.05,24526,6974,0,det_1
5818,pv_12_11275,46281.58,38552,7300,1,det_1.1
5819,pv_12_4788_0,46286.24,25770,28586,0,det_1
5820,pv_12_4970,46292.03,13292,14852,1,det_1.1
5821,pv_12_1058_1,46292.46,28436,11326,0,det_1
5822,pv_12_7019,46297.48,40778,31954,0,det_1
5823,pv_12_12796_0,46299.8,38840,22854,0,det_1
5824,pv_12_7575_1,46306.57,33646,33498,0,det_1
5825,pv_12_13559_0,46313.37,3508,19580,0,det_1
5826,pv_12_10979_1,46317.73,11544,3970,0,det_1
5827,pv_12_13950,46318.12,17470,3292,0,det_1
5828,pv_12_4872,46321.92,36524,30920,0,det_1
5829,pv_12_5650_0,46322.77,640,23914,1,det_1.1
5830,pv_12_6570_0,46328.24,28064,1288,0,det_1
5831,pv_12_9573_1,46330.25,33092,39162,0,det_1
5832,pv_12_2773,46336.04,29922,30920,0,det_1
5833,pv_12_4892,46336.26,4052,20286,1,det_1.1
5834,pv_12_47,46338.43,21074,3310,0,det_1
5835,pv_12_3636_1,46340.69,40378,23980,0,det_1
5836,pv_12_11506,46362.06,41876,4398,0,det_1
5837,pv_12_5564_1,46363.81,13186,24018,0,det_1
5838,pv_12_5779,46372.44,10322,19910,1,det_1.1
5839,pv_12_13167,46376.79,38398,29654,0,det_1
5840,pv_12_7653,46378.22,31686,34128,1,det_1.1
5841,pv_12_4830_1,46390.8,34322,30920,0,det_1
5842,pv_12_6947,46391.3,7536,41898,0,det_1
5843,pv_12_10407_1,46397.1,12882,26422,0,det_1
5844,pv_12_10680_1,46399.36,18212,26624,0,det_1
5845,pv_12_1872_1,46401.4,14536,25524,1,det_1.1
5846,pv_12_9583_1,46421.43,11920,36068,0,det_1
5847,pv_12_1984_0,46422.76,20722,11700,0,det_1
5848,pv_12_8383,46424.97,39108,15238,0,det_1
5849,pv_12_3242,46430.84,8790,5568,0,det_1
5850,pv_12_11469,46431.56,19858,16366,0,det_1
5851,pv_12_12484_0,46433.84,726,21672,0,det_1
5852,pv_12_13370_0,46435.78,2614,8956,0,det_1
5853,pv_12_1887_0,46442.06,4454,10356,0,det_1
5854,pv_12_1453,46447.47,41170,6288,1,det_1.1
5855,pv_12_10360_0,46449.9,17622,2766,0,det_1
5856,pv_12_10928_1,46451.01,3750,13744,1,det_1.1
5857,pv_12_569_0,46467.63,32466,30630,0,det_1
5858,pv_12_1476_1,46480.25,10872,30920,1,det_1.1
5859,pv_12_8131_0,46480.72,2848,23020,1,det_1.1
5860,pv_12_8480_0,46480.8,32026,41470,1,det_1.1
5861,pv_12_9000_1,46483.67,41864,36608,0,det_1
5862,pv_12_704_0,46485.36,31444,34210,0,det_1
5863,pv_12_12270,46490.28,1642,34646,0,det_1
5864,pv_12_2285_0,46490.95,7272,41876,1,det_1.1
5865,pv_12_1287_1,46491.03,39890,23506,0,det_1
5866,pv_12_2378_0,46491.76,22912,16868,0,det_1
5867,pv_12_3343_0,46498.25,31564,12696,0,det_1
5868,pv_12_8809_0,46499.97,19808,6682,0,det_1
5869,pv_12_2960_1,46505.33,41092,30630,1,det_1.1
5870,pv_12_4900,46506.09,24316,5718,0,det_1
5871,pv_12_573_1,46511.37,15640,17300,0,det_1
5872,pv_12_7254_0,46526.57,25662,17732,0,det_1
5873,pv_12_11651_1,46530.14,7538,1596,0,det_1
5874,pv_12_6449_1,46545.66,27980,10806,1,det_1.1
5875,pv_12_72,46545.66,2524,17206,0,det_1
5876,pv_12_4041,46546.59,27156,9450,0,det_1
5877,pv_12_755_1,46552.62,19158,3542,1,det_1.1
5878,pv_12_5862,46560.14,21144,37046,0,det_1
5879,pv_12_9320,46581.96,22444,14654,0,det_1
5880,pv_12_10223_1,46585.89,40950,41074,0,det_1
5881,pv_12_6805_1,46585.9,2936,18622,0,det_1
5882,pv_12_2952_1,46591.9,12764,12516,1,det_1.1
5883,pv_12_840_0,46593.95,8272,21952,0,det_1
5884,pv_12_2467_0,46601.62,28676,30920,0,det_1
5885,pv_12_441,46609.28,38,29856,0,det_1
5886,pv_12_8015,46614.57,39622,2618,0,det_1
5887,pv_12_8980_0,46615.82,41864,7536,0,det_1
5888,pv_12_5008,46617.01,2638,16086,1,det_1.1
5889,pv_12_8138_0,46618.84,2848,41322,0,det_1
5890,pv_12_430,46630.16,33592,2396,1,det_1.1
5891,pv_12_3951_1,46631.04,7100,41940,1,det_1.1
5892,pv_12_3402_0,46641.19,24272,31772,0,det_1
5893,pv_12_462,46642.95,37350,27502,1,det_1.1
5894,pv_12_553_1,46649.49,13948,20152,0,det_1
5895,pv_12_7692,46653.55,4876,39614,0,det_1
5896,pv_12_12834,46669.49,28566,2616,0,det_1
5897,pv_12_8770,46670.51,19808,382,1,det_1.1
5898,pv_12_12371_0,46673.31,24966,39488,1,det_1.1
5899,pv_12_10478_1,46678.7,34162,28850,0,det_1
5900,pv_12_3361_1,46681.21,22846,29268,0,det_1
5901,pv_12_14190_0,46687.2,28588,33714,0,det_1
5902,pv_12_7580,46690.43,23800,2062,0,det_1
5903,pv_12_558_1,46699.33,12230,15256,0,det_1
5904,pv_12_10575_0,46700.42,23760,30988,0,det_1
5905,pv_12_6654_1,46709.35,6220,24862,0,det_1
5906,pv_12_13351_1,46711.23,22862,20330,0,det_1
5907,pv_12_3871_1,46713.13,6488,16084,0,det_1
5908,pv_12_14033_1,46723.45,39560,31152,0,det_1
5909,pv_12_11369_1,46726.57,13452,4636,0,det_1
5910,pv_12_7293_1,46735.36,5656,41876,1,det_1.1
5911,pv_12_6335_1,46742.37,19302,13060,0,det_1
5912,pv_12_742_0,46748.15,13966,36210,0,det_1
5913,pv_12_11639_1,46748.87,20956,41824,1,det_1.1
5914,pv_12_3584,46752.63,18682,23554,0,det_1
5915,pv_12_10048_1,46753.93,31398,14184,0,det_1
5916,pv_12_1896,46758.85,37246,40552,0,det_1
5917,pv_12_9536,46766.53,8282,23458,0,det_1
5918,pv_12_10631_0,46773.24,2006,31148,1,det_1.1
5919,pv_12_1987_0,46774.26,10072,2618,1,det_1.1
5920,pv_12_8627,46785.73,35728,37850,0,det_1
5921,pv_12_13096_0,46785.74,24036,39420,0,det_1
5922,pv_12_11079_1,46795.96,25538,15682,0,det_1
5923,pv_12_13913,46796.95,2062,10530,0,det_1
5924,pv_12_6987_0,46798.46,32498,41818,0,det_1
5925,pv_13_8711_0,46802.33,41904,41876,1,det_1.1
5926,pv_13_24847,46808.34,2062,39886,0,det_1
5927,pv_13_9158_1,46810.8,36862,14254,0,det_1
5928,pv_13_24233,46811.18,36432,26046,1,det_1.1
5929,pv_13_16330_1,46812.05,18362,26928,0,det_1
5930,pv_13_869,46820.97,2654,22976,0,det_1
5931,pv_13_22355_0,46823.81,12864,7708,0,det_1
5932,pv_13_1562,46836.42,40228,41798,0,det_1
5933,pv_13_15692_0,46837.06,19808,39308,0,det_1
5934,pv_13_8309_1,46856.53,38410,16180,0,det_1
5935,pv_13_1346_0,46858.15,21574,7888,0,det_1
5936,pv_13_4678_0,46861.94,38160,23816,0,det_1
5937,pv_13_17715_0,46866.74,39108,2446,1,det_1.1
5938,pv_13_16757,46867.51,19808,19014,0,det_1
5939,pv_13_21287_1,46868.38,17380,26242,0,det_1
5940,pv_13_11139_0,46873.46,2004,22444,0,det_1
5941,pv_13_3210_0,46874.22,16042,37606,1,det_1.1
5942,pv_13_20710_1,46875.21,1068,14254,0,det_1
5943,pv_13_4429,46878.32,17804,37512,0,det_1
5944,pv_13_12186,46880.43,30428,16868,0,det_1
5945,pv_13_4505,46880.76,29956,19782,0,det_1
5946,pv_13_8195,46883.64,11816,30920,1,det_1.1
5947,pv_13_14966_1,46893.25,35728,41824,0,det_1
5948,pv_13_4627_1,46893.39,8744,18360,0,det_1
5949,pv_13_6188,46894.76,18692,17126,0,det_1
5950,pv_13_21274_1,46899.08,33088,28152,0,det_1
5951,pv_13_1025_1,46899.78,34832,17126,0,det_1
5952,pv_13_22639_1,46912.03,18858,28490,0,det_1
5953,pv_13_11537,46914.33,31354,10902,0,det_1
5954,pv_13_6485,46916.67,27164,41876,0,det_1
5955,pv_13_889,46917.14,17556,17126,0,det_1
5956,pv_13_22999_0,46922.26,31070,41824,0,det_1
5957,pv_13_5398,46924.24,23642,14612,1,det_1.1
5958,pv_13_18906_0,46931.96,20922,41876,0,det_1
5959,pv_13_5846_0,46933.69,8842,2396,0,det_1
5960,pv_13_18876_1,46934.52,11224,14254,1,det_1.1
5961,pv_13_21967,46936.96,14900,34018,0,det_1
5963,pv_13_5331_1,46945.45,33838,28062,0,det_1
5962,pv_13_24652,46945.45,38762,26974,0,det_1
5964,pv_13_4154,46952.91,19086,3396,0,det_1
5965,pv_13_24783,46956.23,21956,21854,1,det_1.1
5966,pv_13_10856_1,46958.41,26886,22976,0,det_1
5967,pv_13_3040_1,46958.99,20878,36794,0,det_1
5968,pv_13_8778_1,46964.83,28488,23662,0,det_1
5969,pv_13_8325_1,46970.49,16556,12076,0,det_1
5970,pv_13_1431,46983.36,28802,30920,1,det_1.1
5971,pv_13_19594,46984.84,11778,29386,0,det_1
5972,pv_13_1270_0,46989.15,24134,34166,0,det_1
5973,pv_13_24743_1,46992.0,19670,28448,0,det_1
5974,pv_13_16909_1,46998.72,19808,8562,1,det_1.1
5975,pv_13_23359_0,47007.76,4542,20012,0,det_1
5976,pv_13_1080_0,47011.53,7988,41876,0,det_1
5977,pv_13_24830_1,47017.26,2656,36012,1,det_1.1
5978,pv_13_9477_0,47017.82,8868,40548,0,det_1
5979,pv_13_4569,47020.75,28678,22976,0,det_1
5980,pv_13_7605_1,47033.69,18532,21952,0,det_1
5981,pv_13_450,47036.68,38888,17126,0,det_1
5982,pv_13_12702,47039.92,14100,3072,1,det_1.1
5983,pv_13_12598_1,47047.14,17278,17126,0,det_1
5984,pv_13_23465,47049.32,38730,39210,1,det_1.1
5985,pv_13_21892,47051.8,12640,9208,0,det_1
5986,pv_13_6318_0,47053.26,29638,3382,0,det_1
5987,pv_13_4858_0,47056.73,22626,5790,0,det_1
5988,pv_13_21885,47061.88,16552,22690,0,det_1
5989,pv_13_5954_1,47064.83,24480,30920,0,det_1
5990,pv_13_8493,47067.65,5720,7992,0,det_1
5991,pv_13_23984,47068.27,22112,14228,0,det_1
5992,pv_13_10923_1,47069.75,2408,17126,0,det_1
5993,pv_13_24784,47070.4,22118,548,1,det_1.1
5994,pv_13_10531,47079.29,15184,3748,1,det_1.1
5995,pv_13_2127_0,47079.49,2300,7120,0,det_1
5996,pv_13_2372_1,47082.18,38848,41876,1,det_1.1
5997,pv_13_3428_0,47087.51,29002,2396,0,det_1
5998,pv_13_10629_0,47093.15,7378,17850,0,det_1
5999,pv_13_15861,47101.77,41864,6620,0,det_1
6000,pv_13_4498,47106.66,8940,32970,0,det_1
6001,pv_13_14975,47117.46,35728,30022,0,det_1
6002,pv_13_3717_1,47123.78,11222,14254,1,det_1.1
6003,pv_13_22900,47126.59,3490,28922,1,det_1.1
6004,pv_13_5795_0,47126.63,16586,366,0,det_1
6005,pv_13_5217_1,47129.02,23524,4388,0,det_1
6006,pv_13_16326_1,47136.95,20150,24994,1,det_1.1
6007,pv_13_1300_0,47139.2,36942,41876,0,det_1
6008,pv_13_8961,47140.23,4398,642,0,det_1
6009,pv_13_15103,47142.22,19808,22114,1,det_1.1
6010,pv_13_25034_1,47151.75,21954,4880,0,det_1
6011,pv_13_24776_0,47155.69,39560,41760,1,det_1.1
6012,pv_13_3701_1,47155.89,7634,14254,0,det_1
6013,pv_13_8584_1,47156.97,5768,18738,0,det_1
6014,pv_13_22638,47176.76,35258,28492,0,det_1
6015,pv_13_5279_0,47178.49,22608,36882,0,det_1
6016,pv_13_1290_0,47185.81,31406,14254,0,det_1
6017,pv_13_6405,47188.95,27036,11892,0,det_1
6019,pv_13_5270,47191.08,41212,38398,0,det_1
6018,pv_13_13808_0,47191.08,2396,10448,0,det_1
6020,pv_13_22344,47200.25,22342,28796,0,det_1
6021,pv_13_24195_1,47217.82,9212,14278,1,det_1.1
6022,pv_13_294_1,47219.75,6242,3396,1,det_1.1
6023,pv_13_11710_1,47222.93,30248,2848,1,det_1.1
6024,pv_13_16909,47227.24,19808,8562,0,det_1
6025,pv_13_6626_0,47232.0,6494,39652,0,det_1
6026,pv_13_11982,47232.44,41230,27432,0,det_1
6027,pv_13_7670_0,47239.26,34108,15818,0,det_1
6028,pv_13_20356,47240.11,16036,35146,0,det_1
6029,pv_13_14898_1,47256.54,35728,10238,0,det_1
6030,pv_13_609,47257.12,41882,9290,0,det_1
6031,pv_13_11517,47259.57,4206,17126,0,det_1
6032,pv_13_23478,47261.78,14856,32430,0,det_1
6033,pv_13_12975,47275.82,39222,41898,1,det_1.1
6034,pv_13_12947,47276.78,39620,20956,0,det_1
6035,pv_13_2605_0,47280.13,10854,34212,0,det_1
6036,pv_13_10801,47282.02,10888,6224,0,det_1
6037,pv_13_9471_0,47291.36,18136,30920,0,det_1
6038,pv_13_16759_0,47296.08,19808,7904,0,det_1
6039,pv_13_6307_0,47297.23,390,35998,0,det_1
6040,pv_13_6627_1,47308.79,27646,21956,0,det_1
6041,pv_13_21757_0,47311.05,32408,5718,0,det_1
6042,pv_13_477_0,47311.43,9234,14254,0,det_1
6043,pv_13_196_1,47315.78,2512,17126,0,det_1
6044,pv_13_1543_0,47316.42,28888,38398,0,det_1
6045,pv_13_1332_1,47320.53,1682,29850,1,det_1.1
6046,pv_13_5954_0,47325.94,24480,30920,1,det_1.1
6047,pv_13_1455_0,47331.4,6806,2848,0,det_1
6048,pv_13_2139_0,47332.0,2274,2396,0,det_1
6049,pv_13_13956_0,47336.64,39108,28998,0,det_1
6050,pv_13_4654,47336.77,29618,23554,0,det_1
6051,pv_13_11526_1,47343.41,15428,20404,0,det_1
6052,pv_13_5696_1,47343.74,32102,24794,0,det_1
6053,pv_13_8517_0,47345.2,26186,27048,0,det_1
6054,pv_13_13947_1,47347.73,39108,40198,1,det_1.1
6055,pv_13_446,47350.61,11922,17126,0,det_1
6056,pv_13_7239_1,47351.22,5956,27656,0,det_1
6057,pv_13_24949,47352.53,17470,664,0,det_1
6058,pv_13_1338_1,47356.28,34054,16440,1,det_1.1
6059,pv_13_21314_1,47359.67,4222,20324,0,det_1
6060,pv_13_9568,47361.71,8498,17470,0,det_1
6061,pv_13_4752_1,47362.33,29650,28132,0,det_1
6062,pv_13_10072,47367.48,4094,22698,0,det_1
6063,pv_13_24613,47368.54,37992,40402,0,det_1
6064,pv_13_1282_0,47369.18,7690,2396,1,det_1.1
6065,pv_13_19035,47376.46,38290,2396,0,det_1
6066,pv_13_24279,47383.75,36882,27104,0,det_1
6067,pv_13_16328,47388.8,15496,39668,0,det_1
6068,pv_13_1285_1,47391.0,29240,17126,1,det_1.1
6069,pv_13_24951_1,47396.84,22736,37200,0,det_1
6070,pv_13_22537,47406.16,38556,20330,0,det_1
6071,pv_13_433_0,47406.55,11922,17126,0,det_1
6072,pv_13_21966,47408.39,41382,17218,0,det_1
6073,pv_13_7666_0,47411.5,40520,36066,1,det_1.1
6074,pv_13_440_0,47414.95,9276,17126,0,det_1
6075,pv_13_22017_0,47416.57,22692,15758,0,det_1
6076,pv_13_1103_1,47416.7,35300,2848,0,det_1
6077,pv_13_25030,47421.06,31992,26118,0,det_1
6078,pv_13_946_1,47424.69,15694,39846,0,det_1
6079,pv_13_20682,47429.08,1024,3510,0,det_1
6080,pv_13_23019_1,47433.53,10982,16870,0,det_1
6081,pv_13_1552,47437.42,3406,36792,1,det_1.1
6082,pv_13_2606,47438.62,5684,40332,0,det_1
6083,pv_13_1273,47456.12,34454,32900,1,det_1.1
6084,pv_13_23415_0,47458.18,24966,41870,0,det_1
6085,pv_13_12826_0,47458.76,6990,20592,0,det_1
6086,pv_13_2937_1,47464.72,6598,19266,0,det_1
6087,pv_13_14582_0,47465.22,32026,10244,0,det_1
6088,pv_13_6131_0,47467.83,40896,10696,0,det_1
6089,pv_13_16209_0,47479.55,41864,2630,0,det_1
6090,pv_13_7096,47482.77,40454,2396,0,det_1
6091,pv_13_14341_1,47483.4,20314,31666,1,det_1.1
6092,pv_13_20619_1,47494.98,16040,22444,0,det_1
6093,pv_13_10620,47499.84,10714,36960,1,det_1.1
6094,pv_13_19984_0,47504.69,24088,7984,0,det_1
6095,pv_13_2634,47505.59,1062,8428,0,det_1
6096,pv_13_13427_0,47508.54,22444,31412,0,det_1
6097,pv_13_12753_1,47508.85,29152,35040,0,det_1
6098,pv_13_21342,47511.41,22692,40766,0,det_1
6099,pv_13_21962_0,47512.62,14904,24848,0,det_1
6100,pv_13_6263,47515.91,22482,16686,0,det_1
6101,pv_13_8919,47516.61,22696,3806,1,det_1.1
6102,pv_13_7724_0,47522.19,14786,19002,1,det_1.1
6103,pv_13_18289,47535.78,24596,22444,0,det_1
6104,pv_13_1656_1,47542.75,7882,17530,0,det_1
6105,pv_13_7528_0,47549.83,38902,37220,0,det_1
6106,pv_13_2992,47566.37,1160,38512,0,det_1
6107,pv_13_20044_0,47567.41,32920,13856,0,det_1
6108,pv_13_19_0,47577.44,21070,24324,0,det_1
6109,pv_13_15696_1,47578.86,19808,35986,0,det_1
6110,pv_13_23138,47579.6,30212,14736,1,det_1.1
6111,pv_13_20039,47583.59,24638,30152,0,det_1
6112,pv_13_2109_1,47586.76,18302,26258,0,det_1
6113,pv_13_691,47591.93,13314,3508,0,det_1
6114,pv_13_13769_1,47597.25,22444,26716,1,det_1.1
6115,pv_13_23685_0,47597.52,3048,7462,0,det_1
6116,pv_13_13916_0,47597.55,39108,2254,0,det_1
6117,pv_13_24429_1,47598.5,38434,22620,0,det_1
6118,pv_13_1074_0,47598.57,36,41876,1,det_1.1
6119,pv_13_15019_0,47604.0,35728,22884,0,det_1
6120,pv_13_719,47613.53,33218,1564,1,det_1.1
6121,pv_13_4585_1,47618.19,40722,17126,0,det_1
6122,pv_13_4614_0,47621.94,17006,41876,0,det_1
6123,pv_13_10977_1,47624.15,17730,14254,1,det_1.1
6124,pv_13_10630,47624.48,31312,19530,1,det_1.1
6125,pv_13_12154_1,47625.65,41414,23914,0,det_1
6126,pv_13_25003_1,47625.89,22738,14606,0,det_1
6127,pv_13_5415,47635.62,11088,26102,1,det_1.1
6128,pv_13_11809,47646.49,33646,14254,0,det_1
6129,pv_13_8030_1,47647.9,19130,30920,0,det_1
6130,pv_13_24949_1,47651.1,17470,664,1,det_1.1
6131,pv_13_4308_1,47656.58,2824,41008,0,det_1
6132,pv_13_15069,47657.82,19808,1246,1,det_1.1
6133,pv_13_10977_0,47659.69,17730,14254,0,det_1
6134,pv_13_23141_1,47660.26,2640,25982,0,det_1
6135,pv_13_18489_1,47665.08,20434,14254,0,det_1
6136,pv_13_10372_0,47670.22,7506,17126,0,det_1
6137,pv_13_22496_1,47676.69,16180,7272,0,det_1
6138,pv_13_23393_1,47680.2,39168,38948,1,det_1.1
6139,pv_13_7848_0,47682.47,13428,22444,0,det_1
6140,pv_13_23698_0,47689.45,36942,23926,1,det_1.1
6141,pv_13_24255_1,47694.01,2620,9446,0,det_1
6142,pv_13_15142_0,47695.43,19808,35268,0,det_1
6143,pv_13_11171_1,47700.95,28046,20412,0,det_1
6144,pv_13_15954_1,47704.03,41864,11778,0,det_1
6145,pv_13_1305,47704.33,35468,30920,0,det_1
6146,pv_13_16336_1,47715.1,13446,19572,1,det_1.1
6147,pv_13_20986_1,47718.53,22814,3396,0,det_1
6148,pv_13_18301_1,47722.79,24572,22734,0,det_1
6149,pv_13_20710,47726.21,1068,14254,0,det_1
6150,pv_13_666_1,47729.85,19806,3492,0,det_1
6151,pv_13_14420,47733.85,32026,3526,0,det_1
6152,pv_13_2059_1,47739.6,18284,16938,1,det_1.1
6153,pv_13_15596_1,47740.85,19808,28034,0,det_1
6154,pv_13_12049_0,47741.79,30400,19858,1,det_1.1
6155,pv_13_21961_1,47742.32,14904,39958,0,det_1
6156,pv_13_10322,47751.82,3664,26898,0,det_1
6157,pv_13_3712_1,47752.33,20204,14254,1,det_1.1
6158,pv_13_23341_0,47752.55,24794,40708,0,det_1
6159,pv_13_15019_1,47753.83,35728,22884,1,det_1.1
6160,pv_13_15287_1,47754.0,19808,22632,0,det_1
6161,pv_13_18707_1,47754.49,2892,38348,0,det_1
6162,pv_13_22688_0,47757.18,41864,22558,1,det_1.1
6163,pv_13_7769_1,47758.31,13442,23078,0,det_1
6164,pv_13_4259_0,47758.31,16020,14628,1,det_1.1
6165,pv_13_22419,47758.84,16182,35982,0,det_1
6166,pv_13_21209_1,47767.37,10486,17538,0,det_1
6167,pv_13_17022_1,47768.46,2848,41504,0,det_1
6168,pv_13_21629,47777.89,1234,208,0,det_1
6169,pv_13_10917_1,47783.82,24062,17126,0,det_1
6170,pv_13_8469_0,47789.63,16446,6694,1,det_1.1
6171,pv_13_10832_0,47791.59,29022,28128,0,det_1
6172,pv_13_7913_0,47793.37,27268,12502,0,det_1
6173,pv_13_3,47794.23,19028,23968,0,det_1
6174,pv_13_14094_0,47794.52,39108,27978,0,det_1
6175,pv_13_24564,47799.06,19932,29620,0,det_1
6176,pv_13_20885_1,47803.84,22832,14254,0,det_1
6177,pv_13_1421,47805.95,36980,17126,0,det_1
6178,pv_13_4816_0,47806.85,10252,2814,0,det_1
6179,pv_13_14820_0,47807.67,35728,26634,0,det_1
6180,pv_13_9724,47807.78,18030,1294,1,det_1.1
6181,pv_13_23328,47807.96,24522,6204,0,det_1
6182,pv_13_11553_1,47811.06,26128,33502,0,det_1
6183,pv_13_8331_1,47814.01,18362,19256,0,det_1
6184,pv_13_882_1,47816.01,22742,23554,0,det_1
6185,pv_13_325,47819.24,6252,3158,0,det_1
6186,pv_13_2396_0,47827.49,21356,2848,1,det_1.1
6187,pv_13_12958_1,47830.03,36308,506,0,det_1
6188,pv_13_9894,47831.28,29452,32450,1,det_1.1
6189,pv_13_12767,47833.41,8642,19670,0,det_1
6190,pv_13_12130,47842.12,25698,22698,1,det_1.1
6191,pv_13_21368,47848.36,23816,41206,1,det_1.1
6192,pv_13_5370,47859.03,31766,30920,0,det_1
6193,pv_13_21745_0,47859.49,10482,20008,0,det_1
6194,pv_13_17975_1,47862.67,17276,240,0,det_1
6195,pv_13_2673,47863.39,1962,2848,0,det_1
6196,pv_13_12877,47866.43,27660,41876,0,det_1
6197,pv_13_6175_0,47877.95,41896,22444,0,det_1
6198,pv_13_22727_1,47880.65,18358,94,0,det_1
6199,pv_13_7504_0,47882.83,1826,18328,0,det_1
6200,pv_13_20030_0,47883.48,32920,26400,0,det_1
6201,pv_13_10800_0,47884.51,35814,8044,0,det_1
6202,pv_13_12648,47885.3,4622,13060,0,det_1
6203,pv_13_6055_1,47890.59,40422,21500,0,det_1
6204,pv_13_15685,47891.13,19808,2458,1,det_1.1
6205,pv_13_3707_0,47894.94,4236,14254,0,det_1
6206,pv_13_25044_0,47896.05,21954,36162,1,det_1.1
6207,pv_13_22770_0,47899.63,1188,31444,1,det_1.1
6208,pv_13_11996_1,47900.48,30232,40522,0,det_1
6209,pv_13_1644_1,47903.36,28458,30620,0,det_1
6210,pv_13_21753_0,47915.66,39790,40450,0,det_1
6211,pv_13_21930_0,47918.54,40312,4234,0,det_1
6213,pv_13_13012_0,47918.69,2848,16130,0,det_1
6212,pv_13_13628,47918.69,22444,33736,0,det_1
6214,pv_13_15786,47919.76,41864,17936,0,det_1
6215,pv_13_13822_0,47920.2,2396,20494,0,det_1
6216,pv_13_4788_1,47920.47,29620,15256,0,det_1
6217,pv_13_20444,47921.45,4466,17126,0,det_1
6218,pv_13_5398_0,47926.85,23642,14612,0,det_1
6219,pv_13_1228,47928.36,15636,15256,0,det_1
6220,pv_13_21858_1,47929.49,38790,35180,1,det_1.1
6221,pv_13_2908_1,47930.35,27108,15786,0,det_1
6222,pv_13_24948_0,47939.63,2656,664,0,det_1
6223,pv_13_10268_0,47942.59,7438,22630,0,det_1
6224,pv_13_14349_0,47946.32,630,21158,0,det_1
6225,pv_13_10000_1,47947.38,13792,26820,0,det_1
6226,pv_13_5691,47947.94,17358,4388,0,det_1
6227,pv_13_13904_1,47951.04,39108,7840,0,det_1
6228,pv_13_82,47952.48,31940,17126,0,det_1
6229,pv_13_6373,47955.76,38956,17470,0,det_1
6230,pv_13_21214,47956.69,33090,3328,0,det_1
6231,pv_13_26,47957.18,1238,6912,0,det_1
6232,pv_13_23462,47967.89,40658,1166,0,det_1
6233,pv_13_9847,47972.4,18514,30920,0,det_1
6234,pv_13_21171_0,47980.13,8118,30158,1,det_1.1
6235,pv_13_17245_0,47983.95,2848,24056,0,det_1
6236,pv_13_19635_0,47990.56,35368,17030,0,det_1
6237,pv_13_21720_0,47995.18,21058,10284,0,det_1
6238,pv_13_8300_0,47997.82,34244,20418,0,det_1
6239,pv_13_8443_1,48009.7,16096,30920,0,det_1
6240,pv_13_2853_1,48011.88,534,34476,0,det_1
6241,pv_13_4416_1,48028.16,18006,12536,1,det_1.1
6242,pv_13_7527,48028.47,17408,36158,0,det_1
6243,pv_13_8308_1,48031.81,34736,12516,0,det_1
6244,pv_13_14869,48060.13,35728,32242,0,det_1
6245,pv_13_12336,48062.86,17034,35834,0,det_1
6246,pv_13_15550,48070.2,19808,2706,0,det_1
6247,pv_13_10541,48073.89,27102,38556,0,det_1
6248,pv_13_8158_1,48076.77,34280,18212,0,det_1
6249,pv_13_15554,48076.82,19808,23608,0,det_1
6250,pv_13_19890,48079.19,19498,17126,0,det_1
6251,pv_13_21203_1,48080.11,28894,1338,0,det_1
6252,pv_13_4467_0,48081.38,7798,36882,0,det_1
6253,pv_13_9425,48082.09,8888,14946,1,det_1.1
6254,pv_13_22591,48088.6,41510,148,0,det_1
6255,pv_13_9204_0,48091.26,642,4202,0,det_1
6256,pv_13_14840_0,48092.74,35728,41070,0,det_1
6257,pv_13_9738,48093.39,22790,2706,0,det_1
6258,pv_13_24937,48098.91,12294,34318,1,det_1.1
6259,pv_13_22553_1,48107.52,726,9520,0,det_1
6260,pv_13_7721_0,48111.2,7004,28490,0,det_1
6261,pv_13_11652,48114.07,21208,15104,0,det_1
6262,pv_13_19201_1,48117.26,21338,23988,0,det_1
6263,pv_13_8193_0,48118.22,27258,30920,0,det_1
6264,pv_13_52_0,48137.16,41418,14254,0,det_1
6265,pv_13_1038_0,48147.47,37362,14254,0,det_1
6266,pv_13_23926_0,48149.62,22864,10778,1,det_1.1
